"GCO_COMID";"GCO_DATVAL";"GCO_DESCR";"GCO_PROID";"GCO_CODCAT";"GCO_AUSLID";"GCO_PMPID";"GCO_CAP";"GCO_TRIBID";"GCO_ISTAT";"GCO_TERID";"GCO_DATFINE";"GCO_FLCAPO";"GCO_COMONID";"GCO_FONTE";"GCO_DATINS";"GCO_UTEINS";"GCO_DATAGG";"GCO_UTEAGG";"GCO_NAZIONE";"GCO_ANACOM"
1178;01/01/1950;"PANCALIERI";"TO";"G303";0;;"10060";1191;1178;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1179;01/01/1950;"PARELLA";"TO";"G330";0;;"10010";1125;1179;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1180;01/01/1950;"PAVAROLO";"TO";"G387";0;;"10020";1272;1180;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1181;01/01/1950;"PAVONE CANAVESE";"TO";"G392";0;;"10018";1125;1181;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1182;01/01/1950;"PECCO";"TO";"G396";0;;"10080";1125;1182;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1183;01/01/1950;"PECETTO TORINESE";"TO";"G398";0;;"10020";1272;1183;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1184;01/01/1950;"PEROSA ARGENTINA";"TO";"G463";0;;"10063";1191;1184;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1185;01/01/1950;"PEROSA CANAVESE";"TO";"G462";0;;"10010";1125;1185;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1186;01/01/1950;"PERRERO";"TO";"G465";0;;"10060";1191;1186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1187;01/01/1950;"PERTUSIO";"TO";"G477";0;;"10080";1125;1187;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1188;01/01/1950;"PESSINETTO";"TO";"G505";0;;"10070";1272;1188;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1189;01/01/1950;"PIANEZZA";"TO";"G559";0;;"10044";1272;1189;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1190;01/01/1950;"PINASCA";"TO";"G672";0;;"10060";1191;1190;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1191;01/01/1950;"PINEROLO";"TO";"G674";0;;"10064";1191;1191;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1192;01/01/1950;"PINO TORINESE";"TO";"G678";0;;"10025";1272;1192;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1193;01/01/1950;"PIOBESI TORINESE";"TO";"G684";0;;"10040";1272;1193;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1194;01/01/1950;"PIOSSASCO";"TO";"G691";0;;"10045";1272;1194;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1195;01/01/1950;"PISCINA";"TO";"G705";0;;"10060";1191;1195;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1196;01/01/1950;"PIVERONE";"TO";"G719";0;;"10010";1125;1196;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1197;01/01/1950;"POIRINO";"TO";"G777";0;;"10046";1272;1197;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1198;01/01/1950;"POMARETTO";"TO";"G805";0;;"10060";1191;1198;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1199;01/01/1950;"PONT CANAVESE";"TO";"G826";0;;"10085";1125;1199;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1200;01/01/1950;"PORTE";"TO";"G900";0;;"10060";1191;1200;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1201;01/01/1950;"PRAGELATO";"TO";"G973";0;;"10060";1191;1201;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1202;01/01/1950;"PRALI";"TO";"G978";0;;"10060";1191;1202;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1203;01/01/1950;"PRALORMO";"TO";"G979";0;;"10040";1272;1203;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1204;01/01/1950;"PRAMOLLO";"TO";"G982";0;;"10060";1191;1204;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1205;01/01/1950;"PRAROSTINO";"TO";"G986";0;;"10060";1191;1205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1206;01/01/1950;"PRASCORSANO";"TO";"G988";0;;"10080";1125;1206;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1207;01/01/1950;"PRATIGLIONE";"TO";"G997";0;;"10080";1125;1207;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1208;01/01/1950;"QUAGLIUZZO";"TO";"H100";0;;"10010";1125;1208;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1209;01/01/1950;"QUASSOLO";"TO";"H120";0;;"10010";1125;1209;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1210;01/01/1950;"QUINCINETTO";"TO";"H127";0;;"10010";1125;1210;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1211;01/01/1950;"REANO";"TO";"H207";0;;"10090";1272;1211;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1212;01/01/1950;"RIBORDONE";"TO";"H270";0;;"10080";1125;1212;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1213;01/01/1950;"RIVALBA";"TO";"H333";0;;"10090";1272;1213;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1214;01/01/1950;"RIVALTA DI TORINO";"TO";"H335";0;;"10040";1272;1214;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1215;01/01/1950;"RIVA PRESSO CHIERI";"TO";"H337";0;;"10020";1272;1215;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1216;01/01/1950;"RIVARA";"TO";"H338";0;;"10080";1272;1216;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1217;01/01/1950;"RIVAROLO CANAVESE";"TO";"H340";0;;"10086";1272;1217;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1218;01/01/1950;"RIVAROSSA";"TO";"H344";0;;"10040";1272;1218;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1219;01/01/1950;"RIVOLI";"TO";"H355";0;;"10098";1272;1219;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1220;01/01/1950;"ROBASSOMERO";"TO";"H367";0;;"10070";1272;1220;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1221;01/01/1950;"ROCCA CANAVESE";"TO";"H386";0;;"10070";1272;1221;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1222;01/01/1950;"ROLETTO";"TO";"H498";0;;"10064";1191;1222;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1223;01/01/1950;"ROMANO CANAVESE";"TO";"H511";0;;"10090";1125;1223;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1224;01/01/1950;"RONCO CANAVESE";"TO";"H539";0;;"10080";1125;1224;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1225;01/01/1950;"RONDISSONE";"TO";"H547";0;;"10030";1272;1225;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1226;01/01/1950;"RORA'";"TO";"H554";0;;"10060";1191;1226;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1227;01/01/1950;"RORETO CHISONE";"TO";"H555";0;;"10060";1191;1227;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1228;01/01/1950;"ROSTA";"TO";"H583";0;;"10090";1272;1228;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1229;01/01/1950;"RUBIANA";"TO";"H627";0;;"10040";1272;1229;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1230;01/01/1950;"RUEGLIO";"TO";"H631";0;;"10010";1125;1230;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1231;01/01/1950;"SALASSA";"TO";"H691";0;;"10080";1125;1231;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1232;01/01/1950;"SALBERTRAND";"TO";"H684";0;;"10050";1272;1232;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1233;01/01/1950;"SALERANO CANAVESE";"TO";"H702";0;;"10010";1125;1233;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1234;01/01/1950;"SALZA DI PINEROLO";"TO";"H734";0;;"10060";1191;1234;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1235;01/01/1950;"SAMONE";"TO";"H753";0;;"10010";1125;1235;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1236;01/01/1950;"S.BENIGNO CANAVESE";"TO";"H775";0;;"10080";1272;1236;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1237;01/01/1950;"S.CARLO CANAVESE";"TO";"H789";0;;"10070";1272;1237;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1238;01/01/1950;"S.COLOMBANO BELMONTE";"TO";"H804";0;;"10080";1125;1238;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1239;01/01/1950;"S.DIDERO";"TO";"H820";0;;"10050";1272;1239;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1240;01/01/1950;"S.FRANCESCO AL CAMPO";"TO";"H847";0;;"10070";1272;1240;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1241;01/01/1950;"SANGANO";"TO";"H855";0;;"10090";1272;1241;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1242;01/01/1950;"S.GERMANO CHISONE";"TO";"H862";0;;"10065";1191;1242;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1243;01/01/1950;"S.GILLIO";"TO";"H873";0;;"10040";1272;1243;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1244;01/01/1950;"S.GIORGIO CANAVESE";"TO";"H890";0;;"10090";1125;1244;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1245;01/01/1950;"S.GIORIO DI SUSA";"TO";"H900";0;;"10050";1272;1245;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1246;01/01/1950;"S.GIUSTO CANAVESE";"TO";"H936";0;;"10090";1125;1246;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1247;01/01/1950;"S.MARTINO CANAVESE";"TO";"H997";0;;"10010";1125;1247;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1248;01/01/1950;"S.MAURIZIO CANAVESE";"TO";"I024";0;;"10077";1272;1248;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1249;01/01/1950;"S.MAURO TORINESE";"TO";"I030";0;;"10099";1272;1249;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1250;01/01/1950;"S.PIETRO VAL LEMINA";"TO";"I090";0;;"10060";1191;1250;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1251;01/01/1950;"S.PONSO";"TO";"I126";0;;"10080";1125;1251;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1252;01/01/1950;"S.RAFFAELE CIMENA";"TO";"I137";0;;"10090";1272;1252;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1253;01/01/1950;"S.SEBASTIANO PO";"TO";"I152";0;;"10020";1272;1253;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1254;01/01/1950;"S.SECONDO DI PINEROLO";"TO";"I154";0;;"10060";1191;1254;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1255;01/01/1950;"S.AMBROGIO DI TORINO";"TO";"I258";0;;"10057";1272;1255;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1256;01/01/1950;"S.ANTONINO DI SUSA";"TO";"I296";0;;"10050";1272;1256;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1257;01/01/1950;"SANTENA";"TO";"I327";0;;"10026";1272;1257;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1258;01/01/1950;"SAUZE DI CESANA";"TO";"I465";0;;"10050";1272;1258;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1259;01/01/1950;"SAUZE D'OULX";"TO";"I466";0;;"10050";1272;1259;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1260;01/01/1950;"SCALENGHE";"TO";"I490";0;;"10060";1191;1260;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1261;01/01/1950;"SCARMAGNO";"TO";"I511";0;;"10010";1125;1261;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1262;01/01/1950;"SCIOLZE";"TO";"I539";0;;"10090";1272;1262;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1263;01/01/1950;"SESTRIERE";"TO";"I692";0;;"10058";1191;1263;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1264;01/01/1950;"SETTIMO ROTTARO";"TO";"I701";0;;"10010";1125;1264;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1265;01/01/1950;"SETTIMO TORINESE";"TO";"I703";0;;"10036";1272;1265;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1266;01/01/1950;"SETTIMO VITTONE";"TO";"I702";0;;"10010";1125;1266;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1267;01/01/1950;"SPARONE";"TO";"I886";0;;"10080";1125;1267;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1268;01/01/1950;"STRAMBINELLO";"TO";"I969";0;;"10010";1125;1268;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1269;01/01/1950;"STRAMBINO";"TO";"I970";0;;"10019";1125;1269;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1270;01/01/1950;"SUSA";"TO";"L013";0;;"10059";1272;1270;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1271;01/01/1950;"TAVAGNASCO";"TO";"L066";0;;"10010";1125;1271;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1272;01/01/1950;"TORINO";"TO";"L219";0;;"10100";1272;1272;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1273;01/01/1950;"TORRAZZA PIEMONTE";"TO";"L238";0;;"10037";1272;1273;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1274;01/01/1950;"TORRE CANAVESE";"TO";"L247";0;;"10010";1125;1274;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1275;01/01/1950;"TORRE PELLICE";"TO";"L277";0;;"10066";1191;1275;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1276;01/01/1950;"TRANA";"TO";"L327";0;;"10090";1272;1276;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1277;01/01/1950;"TRAUSELLA";"TO";"L338";0;;"10080";1125;1277;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1278;01/01/1950;"TRAVERSELLA";"TO";"L345";0;;"10080";1125;1278;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1279;01/01/1950;"TRAVES";"TO";"L340";0;;"10070";1272;1279;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1280;01/01/1950;"TROFARELLO";"TO";"L445";0;;"10028";1272;1280;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1281;01/01/1950;"USSEAUX";"TO";"L515";0;;"10060";1191;1281;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1282;01/01/1950;"USSEGLIO";"TO";"L516";0;;"10070";1272;1282;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1283;01/01/1950;"VAIE";"TO";"L538";0;;"10050";1272;1283;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1284;01/01/1950;"VAL DELLA TORRE";"TO";"L555";0;;"10040";1272;1284;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1285;01/01/1950;"VALGIOIE";"TO";"L578";0;;"10090";1272;1285;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1286;01/01/1950;"VALLO TORINESE";"TO";"L629";0;;"10070";1272;1286;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1287;01/01/1950;"VALPERGA";"TO";"L644";0;;"10087";1125;1287;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1288;01/01/1950;"VALPRATO SOANA";"TO";"B510";0;;"10080";1125;1288;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1289;01/01/1950;"VARISELLA";"TO";"L685";0;;"10070";1272;1289;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1290;01/01/1950;"VAUDA CANAVESE";"TO";"L698";0;;"10070";1272;1290;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1291;01/01/1950;"VENAUS";"TO";"L726";0;;"10050";1272;1291;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1292;01/01/1950;"VENARIA REALE";"TO";"L727";0;;"10078";1272;1292;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1293;01/01/1950;"VEROLENGO";"TO";"L779";0;;"10038";1272;1293;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1294;01/01/1950;"VERRUA SAVOIA";"TO";"L787";0;;"10020";1272;1294;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1295;01/01/1950;"VESTIGNE'";"TO";"L811";0;;"10030";1125;1295;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1296;01/01/1950;"VIALFRE'";"TO";"L830";0;;"10090";1125;1296;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1297;01/01/1950;"VICO CANAVESE";"TO";"L548";0;;"10080";1125;1297;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1298;01/01/1950;"VIDRACCO";"TO";"L857";0;;"10080";1125;1298;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1299;01/01/1950;"VIGONE";"TO";"L898";0;;"10067";1191;1299;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1300;01/01/1950;"VILLAFRANCA PIEMONTE";"TO";"L948";0;;"10068";1191;1300;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1301;01/01/1950;"VILLANOVA CANAVESE";"TO";"L982";0;;"10070";1272;1301;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1302;01/01/1950;"VILLARBASSE";"TO";"M002";0;;"10090";1272;1302;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1303;01/01/1950;"VILLAR DORA";"TO";"L999";0;;"10040";1272;1303;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1304;01/01/1950;"VILLAREGGIA";"TO";"M004";0;;"10030";1125;1304;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1305;01/01/1950;"VILLAR FOCCHIARDO";"TO";"M007";0;;"10050";1272;1305;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1306;01/01/1950;"VILLAR PELLICE";"TO";"M013";0;;"10060";1191;1306;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1307;01/01/1950;"VILLAR PEROSA";"TO";"M014";0;;"10069";1191;1307;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1308;01/01/1950;"VILLASTELLONE";"TO";"M027";0;;"10029";1272;1308;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1309;01/01/1950;"VINOVO";"TO";"M060";0;;"10048";1272;1309;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1310;01/01/1950;"VIRLE PIEMONTE";"TO";"M069";0;;"10060";1191;1310;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1311;01/01/1950;"VISCHE";"TO";"M071";0;;"10030";1125;1311;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1312;01/01/1950;"VISTRORIO";"TO";"M080";0;;"10080";1125;1312;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1313;01/01/1950;"VIU'";"TO";"M094";0;;"10070";1272;1313;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1314;01/01/1950;"VOLPIANO";"TO";"M122";0;;"10088";1272;1314;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1315;01/01/1950;"VOLVERA";"TO";"M133";0;;"10040";1191;1315;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1501;01/01/1950;"ABBADIA ALPINA (PINEROLO)";"TO";"G674";0;;"10060";1191;1191;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1502;01/01/1950;"AVUGLIONE VERNONE (MARENTINO)";"TO";"E941";0;;"10020";1272;1144;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1503;01/01/1950;"BARDASSANO (GASSINO TORINESE)";"TO";"D933";0;;"10090";1272;1112;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1504;01/01/1950;"BEAULARD (OULX)";"TO";"G196";0;;"10050";1272;1175;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1505;01/01/1950;"BONZO (GROSCAVALLO)";"TO";"E199";0;;"10070";1272;1118;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1506;01/01/1950;"BRUSASCO CAVAGNOLO (BRUSASCO)";"TO";"B225";0;;"10020";1272;1039;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1507;01/01/1950;"BUSSOLINO GASSINESE (GASSINO)";"TO";"D933";0;;"10090";1272;1112;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1508;01/01/1950;"CAMPIGLIA SOANA(VALPRATO SOANA";"TO";"B510";0;;"10080";1125;1288;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1509;01/01/1950;"BAIO DORA(BORGOFRANCO D'IVREA)";"TO";"A584";0;;"10013";1125;1015;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1510;01/01/1950;"BAIRO TORRE(BAIRO)";"TO";"A584";0;;"10010";1125;1015;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1511;01/01/1950;"CAVORETTO (TORINO)";"TO";"L219";0;;"10133";1272;1272;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1512;01/01/1950;"TAVERNETTE (CUMIANA)";"TO";"D202";0;;"10040";1191;1097;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1513;01/01/1950;"SALTO (CUORGNE')";"TO";"D208";0;;"10082";1125;1098;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1514;01/01/1950;"FAETTO (PERRERO)";"TO";"G465";0;;"10060";1191;1186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1515;01/01/1950;"FENILS (CESANA TORINESE)";"TO";"C564";0;;"10054";1272;1074;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1516;01/01/1950;"CESNOLA (SETTIMO VITTONE)";"TO";"I702";0;;"10010";1125;1266;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1517;01/01/1950;"DRUSACCO (VICO CANAVESE)";"TO";"L548";0;;"10080";1125;1297;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1518;01/01/1950;"FAVRIA OGLIANICO (FAVRIA)";"TO";"D520";0;;"10083";1272;1101;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1519;01/01/1950;"FENILE (CAMPIGLIONE FENILE)";"TO";"B512";0;;"10060";1191;1049;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1520;01/01/1950;"FORESTO DI SUSA (BUSSOLENO)";"TO";"B297";0;;"10053";1272;1044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1521;01/01/1950;"FORNO ALPI GRAIE (GROSCAVALLO)";"TO";"E199";0;;"10070";1272;1118;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1522;01/01/1950;"FRASSINERE (CONDOVE)";"TO";"C955";0;;"10055";1272;1093;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1523;01/01/1950;"TINA (VESTIGNE')";"TO";"L811";0;;"10030";1125;1295;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1524;01/01/1950;"MURIAGLIO (CASTELLAMONTE)";"TO";"C133";0;;"10081";1125;1066;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1525;01/01/1950;"TRAVERSE (PERRERO)";"TO";"G465";0;;"10060";1191;1186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1526;01/01/1950;"CAMPO CANAVESE (CASTELLAMONTE)";"TO";"C133";0;;"10081";1125;1066;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1527;01/01/1950;"COL S.GIOVANNI (VIU')";"TO";"M094";0;;"10070";1272;1313;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1528;01/01/1950;"MANIGLIA (PERRERO)";"TO";"G465";0;;"10060";1191;1186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1529;01/01/1950;"MARCORENGO (BRUSASCO)";"TO";"B225";0;;"10020";1272;1039;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1530;01/01/1950;"MOCCHIE (CONDOVE)";"TO";"C955";0;;"10055";1272;1093;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1531;01/01/1950;"MONASTEROLO TORINESE (CAFASSE)";"TO";"B350";0;;"10070";1272;1046;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1532;01/01/1950;"MONDRONE (ALA DI STURA)";"TO";"A117";0;;"10070";1272;1003;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
1533;01/01/1950;"MELEZET (BARDONECCHIA)";"TO";"A651";0;;"10052";1272;1022;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
